ticker,date,daily_close,intraday_observations,daily_log_return,daily_return_pct
B3SA3.SA,2026-04-17,19.459999084472656,93,-0.012257644760601316,-1.2257644760601316
B3SA3.SA,2026-04-20,19.280000686645508,94,-0.009292704914439565,-0.9292704914439565
B3SA3.SA,2026-04-22,19.030000686645508,95,-0.01305160740646949,-1.305160740646949
B3SA3.SA,2026-04-23,19.0,94,-0.0015777382238826299,-0.15777382238826299
B3SA3.SA,2026-04-24,18.93000030517578,94,-0.0036909978239316743,-0.36909978239316743
B3SA3.SA,2026-04-27,18.75,94,-0.009554228926088815,-0.9554228926088815
B3SA3.SA,2026-04-28,18.540000915527344,94,-0.011263142897517398,-1.1263142897517398
B3SA3.SA,2026-04-29,17.799999237060547,94,-0.04073219508263071,-4.073219508263071
B3SA3.SA,2026-04-30,18.06999969482422,95,0.015054673279332853,1.5054673279332853
B3SA3.SA,2026-05-04,17.8700008392334,94,-0.01112971158101228,-1.112971158101228
B3SA3.SA,2026-05-05,17.950000762939453,94,0.004466781303285483,0.4466781303285483
B3SA3.SA,2026-05-06,18.40999984741211,94,0.025303829518793286,2.5303829518793286
B3SA3.SA,2026-05-07,17.75,95,-0.03650847103524635,-3.650847103524635
B3SA3.SA,2026-05-08,17.950000762939453,94,0.011204641516453062,1.1204641516453062
B3SA3.SA,2026-05-11,17.549999237060547,94,-0.022536250998337337,-2.2536250998337337
B3SA3.SA,2026-05-12,17.270000457763672,95,-0.016082987774661106,-1.6082987774661106
B3SA3.SA,2026-05-13,16.600000381469727,94,-0.039568200322277924,-3.9568200322277924
B3SA3.SA,2026-05-14,16.899999618530273,94,0.0179108810142532,1.79108810142532
B3SA3.SA,2026-05-15,16.68000030517578,94,-0.013103184130343948,-1.3103184130343948
B3SA3.SA,2026-05-18,16.770000457763672,95,0.005381187905188156,0.5381187905188156
B3SA3.SA,2026-05-19,15.859999656677246,94,-0.0557914085720812,-5.57914085720812
B3SA3.SA,2026-05-20,16.75,95,0.05459806371145781,5.459806371145781
B3SA3.SA,2026-05-21,17.1299991607666,94,0.02243300507292645,2.243300507292645
B3SA3.SA,2026-05-22,16.649999618530273,95,-0.028421069828644008,-2.8421069828644008
B3SA3.SA,2026-05-25,17.3700008392334,93,0.0423344350527608,4.23344350527608
B3SA3.SA,2026-05-26,16.8799991607666,95,-0.028615189117927375,-2.8615189117927375
B3SA3.SA,2026-05-27,16.549999237060547,95,-0.01974338372618112,-1.9743383726181118
B3SA3.SA,2026-05-28,16.5,94,-0.003025674817475288,-0.3025674817475288
B3SA3.SA,2026-05-29,16.489999771118164,95,-0.0006062582150661022,-0.06062582150661022
B3SA3.SA,2026-06-01,16.25,94,-0.014661213915722282,-1.4661213915722282
B3SA3.SA,2026-06-02,16.3799991607666,95,0.007968118413925307,0.7968118413925307
B3SA3.SA,2026-06-03,15.5,94,-0.05522100326447088,-5.522100326447088
B3SA3.SA,2026-06-05,15.43000030517578,94,-0.00452633777205147,-0.45263377720514697
B3SA3.SA,2026-06-08,15.140000343322754,95,-0.018973415467311128,-1.8973415467311128
B3SA3.SA,2026-06-09,15.31999969482422,94,0.011818873706516797,1.1818873706516797
B3SA3.SA,2026-06-10,15.039999961853027,94,-0.01844582840702902,-1.844582840702902
B3SA3.SA,2026-06-11,15.4399995803833,94,0.026248201434056373,2.6248201434056373
B3SA3.SA,2026-06-12,15.229999542236328,94,-0.013694380569020836,-1.3694380569020836
BBDC4.SA,2026-03-17,18.81999969482422,95,,
BBDC4.SA,2026-03-18,18.68000030517578,94,-0.007466668804000154,-0.7466668804000154
BBDC4.SA,2026-03-19,18.63999938964844,93,-0.002143672624467463,-0.2143672624467463
BBDC4.SA,2026-03-20,18.25,94,-0.02114469648476147,-2.114469648476147
BBDC4.SA,2026-03-23,19.01000022888184,94,0.04080008851191286,4.080008851191286
BBDC4.SA,2026-03-24,18.850000381469727,95,-0.008452234409273007,-0.8452234409273007
BBDC4.SA,2026-03-25,19.21999931335449,94,0.01943843368543252,1.9438433685432521
BBDC4.SA,2026-03-26,18.850000381469727,95,-0.01943843368543252,-1.9438433685432521
BBDC4.SA,2026-03-27,18.5,95,-0.0187422020468615,-1.87422020468615
BBDC4.SA,2026-03-30,18.450000762939453,95,-0.0027063202460118063,-0.27063202460118063
BBDC4.SA,2026-03-31,19.18000030517578,94,0.038803673528171156,3.8803673528171156
BBDC4.SA,2026-04-01,19.450000762939453,95,0.013979023923694989,1.3979023923694989
BBDC4.SA,2026-04-02,19.100000381469727,93,-0.018158754265312105,-1.8158754265312105
BBDC4.SA,2026-04-06,19.350000381469727,95,0.013004084165167296,1.3004084165167296
BBDC4.SA,2026-04-07,19.100000381469727,94,-0.013004084165167296,-1.3004084165167296
BBDC4.SA,2026-04-08,20.13999938964844,94,0.0530195019601547,5.30195019601547
BBDC4.SA,2026-04-09,20.31999969482422,95,0.00889775070681198,0.889775070681198
BBDC4.SA,2026-04-10,20.39999961853028,95,0.003929274458886578,0.3929274458886578
BBDC4.SA,2026-04-13,20.670000076293945,94,0.013148495234049484,1.3148495234049484
BBDC4.SA,2026-04-14,20.729999542236328,95,0.0028985269807799696,0.28985269807799696
BBDC4.SA,2026-04-15,20.799999237060547,95,0.003371045661986205,0.3371045661986205
BBDC4.SA,2026-04-16,20.86000061035156,95,0.0028805288045585797,0.288052880455858
BBDC4.SA,2026-04-17,21.209999084472656,93,0.016639246579650102,1.6639246579650102
BBDC4.SA,2026-04-20,21.100000381469727,94,-0.005199666850544293,-0.5199666850544293
BBDC4.SA,2026-04-22,20.40999984741211,95,-0.033248089215534904,-3.3248089215534904
BBDC4.SA,2026-04-23,20.07999992370605,94,-0.016300678321590656,-1.6300678321590656
BBDC4.SA,2026-04-24,19.93000030517578,94,-0.007498141486943499,-0.7498141486943499
BBDC4.SA,2026-04-27,19.76000022888184,95,-0.008566445634274888,-0.8566445634274888
BBDC4.SA,2026-04-28,19.61000061035156,94,-0.007620032570050395,-0.7620032570050395
BBDC4.SA,2026-04-29,19.020000457763672,95,-0.03054859014802558,-3.054859014802558
BBDC4.SA,2026-04-30,19.40999984741211,94,0.020297308134881398,2.0297308134881398
BBDC4.SA,2026-05-04,18.88999938964844,95,-0.02715574011702726,-2.715574011702726
BBDC4.SA,2026-05-05,19.13999938964844,94,0.013147704933422766,1.3147704933422766
BBDC4.SA,2026-05-06,19.21999931335449,94,0.004171013680561497,0.4171013680561497
BBDC4.SA,2026-05-07,18.450000762939453,94,-0.04088695597830583,-4.088695597830583
BBDC4.SA,2026-05-08,18.559999465942383,95,0.0059442867451307,0.59442867451307
BBDC4.SA,2026-05-11,18.11000061035156,95,-0.024544392985615726,-2.4544392985615726
BBDC4.SA,2026-05-12,18.0,95,-0.006092547701617601,-0.6092547701617601
BBDC4.SA,2026-05-13,17.649999618530273,94,-0.019635996129874655,-1.9635996129874655
BBDC4.SA,2026-05-14,17.90999984741211,95,0.014623445786626998,1.4623445786626998
BBDC4.SA,2026-05-15,17.709999084472656,94,-0.011229807453678298,-1.1229807453678298
BBDC4.SA,2026-05-18,17.690000534057617,95,-0.0011298617377422104,-0.11298617377422104
BBDC4.SA,2026-05-19,17.389999389648438,95,-0.01710424509315267,-1.710424509315267
BBDC4.SA,2026-05-20,17.969999313354492,94,0.032808369316466024,3.2808369316466024
BBDC4.SA,2026-05-21,17.950000762939453,95,-0.0011135051469319812,-0.11135051469319812
BBDC4.SA,2026-05-22,17.6299991607666,95,-0.01798820863067485,-1.7988208630674851
BBDC4.SA,2026-05-25,18.0,95,0.020769809088961644,2.0769809088961644
BBDC4.SA,2026-05-26,17.799999237060547,95,-0.011173343459892848,-1.1173343459892848
BBDC4.SA,2026-05-27,18.059999465942383,93,0.014501103981270802,1.4501103981270802
BBDC4.SA,2026-05-28,17.950000762939453,95,-0.006109360979664746,-0.6109360979664746
BBDC4.SA,2026-05-29,17.829999923706055,95,-0.006707729841793686,-0.6707729841793686
BBDC4.SA,2026-06-01,17.549999237060547,94,-0.01582852115654365,-1.5828521156543651
BBDC4.SA,2026-06-02,17.719999313354492,94,0.009639999987647307,0.9639999987647307
BBDC4.SA,2026-06-03,17.3700008392334,95,-0.01994927785906908,-1.9949277859069081
BBDC4.SA,2026-06-05,17.450000762939453,94,0.004595063801775101,0.4595063801775101
BBDC4.SA,2026-06-08,17.200000762939453,94,-0.014430264193542541,-1.4430264193542541
BBDC4.SA,2026-06-09,17.399999618530273,95,0.011560756120584603,1.1560756120584603
BBDC4.SA,2026-06-10,17.25,95,-0.008658040819566892,-0.8658040819566892
BBDC4.SA,2026-06-11,17.670000076293945,95,0.024056147171946485,2.4056147171946485
BBDC4.SA,2026-06-12,17.799999237060547,95,0.0073301237869563,0.73301237869563
CASH3.SA,2026-03-17,3.3399999141693115,95,,
CASH3.SA,2026-03-18,3.25,95,-0.027315784949151656,-2.7315784949151656
CASH3.SA,2026-03-19,3.640000104904175,94,0.11332871412683088,11.332871412683087
CASH3.SA,2026-03-20,3.5199999809265137,95,-0.03352272627707542,-3.352272627707542
CASH3.SA,2026-03-23,3.869999885559082,95,0.09479349327899178,9.479349327899179
CASH3.SA,2026-03-24,3.640000104904175,95,-0.06127076700191636,-6.127076700191636
CASH3.SA,2026-03-25,3.7300000190734863,95,0.024424528300782233,2.4424528300782233
CASH3.SA,2026-03-26,3.5999999046325684,95,-0.03547441979814847,-3.547441979814847
CASH3.SA,2026-03-27,3.5199999809265137,95,-0.022472834779709183,-2.2472834779709183
CASH3.SA,2026-03-30,3.5199999809265137,94,0.0,0.0
CASH3.SA,2026-03-31,3.7100000381469727,94,0.05257090271014486,5.257090271014486
CASH3.SA,2026-04-01,3.75,95,0.010723953080773008,1.0723953080773008
CASH3.SA,2026-04-02,3.799999952316284,95,0.013245214201674349,1.324521420167435
CASH3.SA,2026-04-06,3.859999895095825,95,0.015666102115498015,1.5666102115498015
CASH3.SA,2026-04-07,3.809999942779541,95,-0.013037982179375573,-1.3037982179375573
CASH3.SA,2026-04-08,3.880000114440918,95,0.01820600901014724,1.820600901014724
CASH3.SA,2026-04-09,3.9800000190734863,95,0.025446640958415978,2.544664095841598
CASH3.SA,2026-04-10,4.010000228881836,95,0.007509474307561215,0.7509474307561215
CASH3.SA,2026-04-13,4.070000171661377,95,0.014851743235504422,1.4851743235504422
CASH3.SA,2026-04-14,4.099999904632568,95,0.007343908818167488,0.7343908818167488
CASH3.SA,2026-04-15,4.199999809265137,95,0.024097529426346354,2.4097529426346354
CASH3.SA,2026-04-16,4.150000095367432,95,-0.011976122653548193,-1.1976122653548193
CASH3.SA,2026-04-17,4.389999866485596,95,0.05622083945106482,5.622083945106482
CASH3.SA,2026-04-20,4.420000076293945,95,0.006810516676904577,0.6810516676904577
CASH3.SA,2026-04-22,4.519999980926514,95,0.022372276273661784,2.2372276273661784
CASH3.SA,2026-04-23,4.480000019073486,95,-0.008888938939973556,-0.8888938939973556
CASH3.SA,2026-04-24,4.409999847412109,95,-0.01574839582604315,-1.574839582604315
CASH3.SA,2026-04-27,4.25,94,-0.03695567192199989,-3.695567192199989
CASH3.SA,2026-04-28,4.090000152587891,95,-0.03837397557406308,-3.837397557406308
CASH3.SA,2026-04-29,4.039999961853027,95,-0.012300324831523657,-1.2300324831523657
CASH3.SA,2026-04-30,4.139999866485596,93,0.02445107305662786,2.445107305662786
CASH3.SA,2026-05-04,4.329999923706055,95,0.04487176880718313,4.487176880718313
CASH3.SA,2026-05-05,4.380000114440918,95,0.011481226121868193,1.1481226121868193
CASH3.SA,2026-05-06,4.539999961853027,95,0.035878253134421945,3.5878253134421945
CASH3.SA,2026-05-07,4.360000133514404,95,-0.04045491566732751,-4.045491566732751
CASH3.SA,2026-05-08,4.309999942779541,95,-0.011534197144064562,-1.1534197144064562
CASH3.SA,2026-05-11,4.28000020980835,94,-0.006984832225100934,-0.6984832225100934
CASH3.SA,2026-05-12,4.320000171661377,95,0.009302383378101187,0.9302383378101187
CASH3.SA,2026-05-13,4.289999961853027,94,-0.00696871794459053,-0.696871794459053
CASH3.SA,2026-05-14,4.269999980926514,95,-0.00467290127418285,-0.467290127418285
CASH3.SA,2026-05-15,4.119999885559082,95,-0.03576068718916181,-3.576068718916181
CASH3.SA,2026-05-18,3.900000095367432,95,-0.05487655799572466,-5.487655799572466
CASH3.SA,2026-05-19,3.900000095367432,94,0.0,0.0
CASH3.SA,2026-05-20,4.119999885559082,95,0.05487655799572466,5.487655799572466
CASH3.SA,2026-05-21,4.190000057220459,95,0.016847612005967738,1.6847612005967738
CASH3.SA,2026-05-22,4.010000228881836,94,-0.04390944919423978,-4.390944919423978
CASH3.SA,2026-05-25,4.190000057220459,95,0.04390944919423978,4.390944919423978
CASH3.SA,2026-05-26,4.260000228881836,95,0.01656846641892762,1.6568466418927619
CASH3.SA,2026-05-27,4.340000152587891,95,0.018605169261404875,1.8605169261404875
CASH3.SA,2026-05-28,4.409999847412109,95,0.01600027158751227,1.6000271587512271
CASH3.SA,2026-05-29,4.400000095367432,95,-0.002270092259693657,-0.22700922596936568
CASH3.SA,2026-06-01,4.400000095367432,95,0.0,0.0
CASH3.SA,2026-06-02,4.099999904632568,95,-0.07061761214871898,-7.061761214871898
CASH3.SA,2026-06-03,3.9600000381469727,95,-0.034742915550449505,-3.4742915550449505
CASH3.SA,2026-06-05,3.880000114440918,95,-0.0204088517691996,-2.04088517691996
CASH3.SA,2026-06-08,3.7300000190734863,95,-0.039426944361004246,-3.9426944361004246
CASH3.SA,2026-06-09,3.7100000381469727,95,-0.005376351867712792,-0.5376351867712792
CASH3.SA,2026-06-10,3.75,94,0.010723953080773008,1.0723953080773008
CASH3.SA,2026-06-11,3.9600000381469727,95,0.05448819491714363,5.448819491714363
CASH3.SA,2026-06-12,3.950000047683716,95,-0.002528443914605827,-0.2528443914605827
ITUB4.SA,2026-03-17,42.43999862670898,95,,
ITUB4.SA,2026-03-18,42.38999938964844,95,-0.0011788104213037442,-0.11788104213037442
ITUB4.SA,2026-03-19,42.40999984741211,95,0.00047170892251102714,0.047170892251102714
ITUB4.SA,2026-03-20,41.34999847412109,94,-0.025311795320422714,-2.5311795320422714
ITUB4.SA,2026-03-23,42.88999938964844,94,0.03656629973000847,3.6566299730008467
ITUB4.SA,2026-03-24,42.470001220703125,95,-0.00984071123026764,-0.984071123026764
ITUB4.SA,2026-03-25,43.0,94,0.012402142625667523,1.2402142625667523
ITUB4.SA,2026-03-26,42.0099983215332,95,-0.023292470466254933,-2.3292470466254933
ITUB4.SA,2026-03-27,41.2599983215332,95,-0.018014178264444958,-1.8014178264444958
ITUB4.SA,2026-03-30,41.45000076293945,94,0.004594433024700528,0.45944330247005283
ITUB4.SA,2026-03-31,43.47999954223633,94,0.047813151737302384,4.781315173730238
ITUB4.SA,2026-04-01,43.90999984741211,94,0.009841029373745869,0.9841029373745869
ITUB4.SA,2026-04-02,43.09000015258789,94,-0.018851125929720602,-1.8851125929720602
ITUB4.SA,2026-04-06,43.400001525878906,95,0.007168521095968217,0.7168521095968217
ITUB4.SA,2026-04-07,43.310001373291016,95,-0.0020758893299190895,-0.20758893299190895
ITUB4.SA,2026-04-08,45.0,94,0.038278902835379824,3.8278902835379824
ITUB4.SA,2026-04-09,45.88999938964844,95,0.019584725336105002,1.9584725336105002
ITUB4.SA,2026-04-10,46.13999938964844,95,0.005433024410930631,0.5433024410930631
ITUB4.SA,2026-04-13,45.9900016784668,95,-0.003256221469180698,-0.3256221469180698
ITUB4.SA,2026-04-14,46.68000030517578,95,0.014891795907793881,1.489179590779388
ITUB4.SA,2026-04-15,47.060001373291016,94,0.008107598524952131,0.8107598524952131
ITUB4.SA,2026-04-16,46.79999923706055,95,-0.005540225859444803,-0.5540225859444803
ITUB4.SA,2026-04-17,46.77000045776367,95,-0.0006412050961319693,-0.06412050961319693
ITUB4.SA,2026-04-20,46.29999923706055,95,-0.010100036911329546,-1.0100036911329546
ITUB4.SA,2026-04-22,45.0,95,-0.02847945484369463,-2.847945484369463
ITUB4.SA,2026-04-23,44.290000915527344,94,-0.01590355116401554,-1.590355116401554
ITUB4.SA,2026-04-24,44.31999969482422,95,0.0006770969469891419,0.06770969469891419
ITUB4.SA,2026-04-27,44.0,94,-0.007246401635032207,-0.7246401635032207
ITUB4.SA,2026-04-28,44.13999938964844,95,0.0031767530826996015,0.31767530826996015
ITUB4.SA,2026-04-29,42.79999923706055,95,-0.030828302238897987,-3.0828302238897987
ITUB4.SA,2026-04-30,43.310001373291016,95,0.011845502172877165,1.1845502172877165
ITUB4.SA,2026-05-04,42.380001068115234,94,-0.0217070088915019,-2.17070088915019
ITUB4.SA,2026-05-05,42.400001525878906,95,0.0004718201821836132,0.04718201821836132
ITUB4.SA,2026-05-06,41.880001068115234,94,-0.012339986719101415,-1.2339986719101415
ITUB4.SA,2026-05-07,40.560001373291016,95,-0.032026018365333364,-3.2026018365333364
ITUB4.SA,2026-05-08,41.2400016784668,95,0.016626306707542504,1.6626306707542504
ITUB4.SA,2026-05-11,40.2599983215332,95,-0.02405032132776519,-2.405032132776519
ITUB4.SA,2026-05-12,39.869998931884766,95,-0.009734243917649099,-0.9734243917649099
ITUB4.SA,2026-05-13,39.41999816894531,95,-0.011350879328632324,-1.1350879328632324
ITUB4.SA,2026-05-14,40.5099983215332,94,0.02727556050652158,2.727556050652158
ITUB4.SA,2026-05-15,39.79999923706055,94,-0.017681922660145233,-1.7681922660145233
ITUB4.SA,2026-05-18,39.59999847412109,95,-0.005037813392920754,-0.5037813392920754
ITUB4.SA,2026-05-19,38.77999877929688,94,-0.020924461391278903,-2.0924461391278903
ITUB4.SA,2026-05-20,39.86000061035156,95,0.027468711760171516,2.7468711760171516
ITUB4.SA,2026-05-21,40.130001068115234,95,0.006750880798171988,0.6750880798171988
ITUB4.SA,2026-05-22,39.33000183105469,95,-0.020136577895302654,-2.0136577895302654
ITUB4.SA,2026-05-25,40.34000015258789,95,0.02535590330871118,2.535590330871118
ITUB4.SA,2026-05-26,40.0,95,-0.008464082194675093,-0.8464082194675093
ITUB4.SA,2026-05-27,40.33000183105469,95,0.008216200173141619,0.8216200173141619
ITUB4.SA,2026-05-28,40.08000183105469,95,-0.006218151825472251,-0.6218151825472251
ITUB4.SA,2026-05-29,40.040000915527344,95,-0.0009985251492676817,-0.09985251492676817
ITUB4.SA,2026-06-01,39.41999816894531,94,-0.015605722037655312,-1.5605722037655312
ITUB4.SA,2026-06-02,39.75,95,0.008336585825658105,0.8336585825658105
ITUB4.SA,2026-06-03,38.77000045776367,95,-0.02496307761034089,-2.496307761034089
ITUB4.SA,2026-06-05,39.040000915527344,94,0.006940021505899452,0.6940021505899452
ITUB4.SA,2026-06-08,38.459999084472656,94,-0.014968068639928944,-1.4968068639928944
ITUB4.SA,2026-06-09,39.0099983215332,95,0.014199264136016243,1.4199264136016243
ITUB4.SA,2026-06-10,39.52000045776367,95,0.01298890397076935,1.298890397076935
ITUB4.SA,2026-06-11,40.47999954223633,95,0.024001129208063077,2.4001129208063077
ITUB4.SA,2026-06-12,40.560001373291016,95,0.0019743794703677153,0.19743794703677153
LWSA3.SA,2026-03-17,3.700000047683716,95,,
LWSA3.SA,2026-03-18,3.680000066757202,95,-0.005420062216286103,-0.5420062216286103
LWSA3.SA,2026-03-19,3.7200000286102295,95,0.01081090565459375,1.081090565459375
LWSA3.SA,2026-03-20,3.630000114440918,95,-0.0244909961727946,-2.44909961727946
LWSA3.SA,2026-03-23,3.859999895095825,95,0.06143447649630929,6.143447649630929
LWSA3.SA,2026-03-24,3.75,95,-0.028911316317172364,-2.8911316317172364
LWSA3.SA,2026-03-25,3.839999914169312,94,0.023716504265574034,2.3716504265574034
LWSA3.SA,2026-03-26,3.809999942779541,94,-0.007843170127777244,-0.7843170127777244
LWSA3.SA,2026-03-27,3.670000076293945,95,-0.03743749126509677,-3.7437491265096767
LWSA3.SA,2026-03-30,3.619999885559082,95,-0.013717688630853653,-1.3717688630853653
LWSA3.SA,2026-03-31,3.799999952316284,95,0.04852705995982798,4.852705995982798
LWSA3.SA,2026-04-01,3.880000114440918,94,0.02083412894626968,2.083412894626968
LWSA3.SA,2026-04-02,3.849999904632568,94,-0.007762059601332583,-0.7762059601332583
LWSA3.SA,2026-04-06,3.819999933242798,95,-0.007822718386154559,-0.7822718386154559
LWSA3.SA,2026-04-07,3.799999952316284,95,-0.005249350958782539,-0.5249350958782539
LWSA3.SA,2026-04-08,4.050000190734863,94,0.06371587402948076,6.371587402948076
